Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"D Newcomb","Residential Electricity Disaggregation: Identifying Appliance Usage Patterns",,"dnewcomb.com","","https://dnewcomb.com/pdfs/ResidentialElectricityDisaggregation.pdf","",439,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,1,,"The complex modern day issues of energy and sustainability can be approached from several angles. Addressing such large scale issues requires not only large scale fixes, but also …","https://dnewcomb.com/pdfs/ResidentialElectricityDisaggregation.pdf","https://scholar.google.com/scholar?q=related:JEvcdE85hgkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"G Stamatescu, I Ciornei, R Plamanescu, ...","Reporting Interval Impact on Deep Residential Energy Measurement Prediction",,"2021 IEEE 11th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9586023/","https://scholar.google.com/scholar?cites=15641054835796422709&as_sdt=2005&sciodt=2007&hl=en",440,"2022-05-04 15:31:42","","","","",,,,,1,0.00,0,4,,"… Rogers, “Dataport and nilmtk: A building data set designed for non-intrusive load monitoring,” in 2015 ieee global conference on signal and information processing (globalsip). IEEE, …","https://www.grigorestamatescu.com/files/amps21.pdf","https://scholar.google.com/scholar?q=related:NTAN2IAwENkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"Q Yan, W Xudong, W Zun","Applications of NILM in the Optimization Management of Intelligent Home Energy Management System",2020,"2020 IEEE Sustainable Power and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9351198/","https://scholar.google.com/scholar?cites=17917265050299378264&as_sdt=2005&sciodt=2007&hl=en",441,"2022-05-04 15:31:42","","","","",,,,,1,0.50,0,3,2,"The intelligent home energy management system (IHEMS) is one of the most important ways to solve global energy problems. Considering the characteristics of non-intrusive load …","","https://scholar.google.com/scholar?q=related:WKqdLaLppvgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
27,"H Wang, W Yang","An iterative load disaggregation approach based on appliance consumption pattern",2018,"Applied Sciences","mdpi.com","https://www.mdpi.com/278480","https://scholar.google.com/scholar?cites=8544870917467177651&as_sdt=2005&sciodt=2007&hl=en",442,"2022-05-04 15:31:42","","","","",,,,,27,6.75,14,2,4,"… NILMTK: An open source toolkit for non-intrusive load monitoring. In Proceedings of the 5th International Conference on Future Energy Systems, Cambridge, UK, 11–13 June 2014; pp. …","https://www.mdpi.com/2076-3417/8/4/542/pdf","https://scholar.google.com/scholar?q=related:s4Iyp9N6lXYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
15,"M Alamaniotis, LH Tsoukalas, ...","Privacy-driven electricity group demand response in smart cities using particle swarm optimization",2016,"2016 IEEE 28th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7814706/","https://scholar.google.com/scholar?cites=5195131853115588842&as_sdt=2005&sciodt=2007&hl=en",443,"2022-05-04 15:31:42","","","","",,,,,15,2.50,5,3,6,"In the smart cities of the future, digital connectivity will become the cornerstone for implementing intelligent management of electric power from the side of demand. In particular, …","","https://scholar.google.com/scholar?q=related:6oBFOuXQGEgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
10,"L Pereira, N Nunes, M Bergés","SURF and SURF-PI: a file format and API for non-intrusive load monitoring public datasets",2014,"… of the 5th international conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2602044.2602078","https://scholar.google.com/scholar?cites=3080263379547747287&as_sdt=2005&sciodt=2007&hl=en",444,"2022-05-04 15:31:42","","10.1145/2602044.2602078","","",,,,,10,1.25,3,3,8,"In this paper we propose a common file format and API for public Non-Intrusive Load Monitoring (NILM) datasets such that researchers can easily evaluate their approaches across the …","https://www.academia.edu/download/60980755/eEnergy201420191022-17839-1frw56u.pdf","https://scholar.google.com/scholar?q=related:13OWSDlLvyoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
16,"G Bejarano, D DeFazio, A Ramesh","Deep latent generative models for energy disaggregation",2019,"… of the AAAI Conference on Artificial …","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/3872","https://scholar.google.com/scholar?cites=17879150006763891948&as_sdt=2005&sciodt=2007&hl=en",445,"2022-05-04 15:31:42","","","","",,,,,16,5.33,5,3,3,"Thoroughly understanding how energy consumption is disaggregated into individual appliances can help reduce household expenses, integrate renewable sources of energy, and lead …","https://ojs.aaai.org/index.php/AAAI/article/download/3872/3750","https://scholar.google.com/scholar?q=related:7KwVDzSAH_gJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
16,"P Barbosa, A Brito, H Almeida","Defending against load monitoring in smart metering data through noise addition",2015,"Proceedings of the 30th Annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2695664.2695800","https://scholar.google.com/scholar?cites=16098887312152354233&as_sdt=2005&sciodt=2007&hl=en",446,"2022-05-04 15:31:42","","10.1145/2695664.2695800","","",,,,,16,2.29,5,3,7,"Power providers have started replacing traditional electricity meters for Smart Meters, which can transmit current power consumption levels to the provider within short intervals. Based …","https://www.researchgate.net/profile/Pedro-Barbosa-17/publication/306031618_Defending_against_load_monitoring_in_smart_metering_data_through_noise_addition/links/5a9d47630f7e9be37968b02a/Defending-against-load-monitoring-in-smart-metering-data-through-noise-addition.pdf","https://scholar.google.com/scholar?q=related:uV3i_7a8at8J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"BM Barbosa","Desagregação de energia utilizando GSP (Graph Signal Processing)",2020,"","repositorio.ufal.br","http://www.repositorio.ufal.br/handle/riufal/6995","",447,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,2,"O uso de dispositivos computacionais acabou gerando, com o passar do tempo, um grande acúmulo de dados. Esses dados vão desde recibos de compras a processos judiciais. …","http://www.repositorio.ufal.br/bitstream/riufal/6995/1/Desagrega%C3%A7%C3%A3o%20de%20energia%20utilizando%20GSP%20%28Graph%20Signal%20Processing%29.pdf","https://scholar.google.com/scholar?q=related:nrlGEwgmbK0J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"M Senarathna, M Herath, TD Thilakanayake, ...","An Image Based Approach of Energy Signal Disaggregation Using Artificial Intelligence",,"2021 IEEE 16th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9660638/","",448,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,4,,"Non-Intrusive Load Monitoring (NILM) is the real-time monitoring of energy consumption data of individual appliances through the decomposition of composite energy signal captured at …","","https://scholar.google.com/scholar?q=related:2SAGBoYSGmUJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"K Hühne","Entwicklung und Integration eines Systems zur Witterungsanalyse und-bereinigung in ein bestehendes Energie Metering und Monitoring System",2015,"","k-nut.eu","https://k-nut.eu/static/Bachelor-Thesis-Knut-H%C3%BChne.pdf","",449,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,1,7,"Äuÿere Faktoren wie etwa die Auÿentemperatur haben oft einen Einfluss auf den Stromverbrauch von Gebäuden. Diese Einflüsse können analysiert werden und eine Bereinigung des …","https://k-nut.eu/static/Bachelor-Thesis-Knut-H%C3%BChne.pdf",""
15,"WA Souza, FP Marafão, EV Liberado, ...","A nilm dataset for cognitive meters based on conservative power theory and pattern recognition techniques",2018,"Journal of Control …","Springer","https://link.springer.com/article/10.1007/s40313-018-0417-4","https://scholar.google.com/scholar?cites=2798832526593825687&as_sdt=2005&sciodt=2007&hl=en",450,"2022-05-04 15:31:42","","10.1007/s40313-018-0417-4","","",,,,,15,3.75,4,4,4,"This paper presents a novel dataset capable of classifying and disaggregating residential appliances for the development of smart or cognitive power meters. This novel dataset uses …","","https://scholar.google.com/scholar?q=related:lxtvpVpz1yYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"MT Tesfaye, M Nardello, ...","Residential electrical consumption disaggregation on a single low-cost meter",2017,"2017 IEEE Workshop on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8052678/","https://scholar.google.com/scholar?cites=12747730285921960034&as_sdt=2005&sciodt=2007&hl=en",451,"2022-05-04 15:31:42","","","","",,,,,3,0.60,1,3,5,"Demand and cost of electricity is expected to grow in the next years. This has raised interest in monitoring energy usage to reduce losses, and to provide real-time feedback about the …","https://www.researchgate.net/profile/Matteo-Nardello/publication/320177961_Residential_electrical_consumption_disaggregation_on_a_single_low-cost_meter/links/5e1dc3d2458515d2b46ad590/Residential-electrical-consumption-disaggregation-on-a-single-low-cost-meter.pdf","https://scholar.google.com/scholar?q=related:YgDemCcJ6bAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"HÂ Cao","Leveraging Data Analytics Towards Activity-based Energy Efficiency in Households",2017,"","research-collection.ethz.ch","https://www.research-collection.ethz.ch/handle/20.500.11850/236","",452,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,5,"Aiming for sustainable development means reconsidering the access to energy sources in industrialized countries, which are not faced with contingency scenarios that are implemented …","https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/236/2/ETH_Dissertation_24173_No_CV.pdf","https://scholar.google.com/scholar?q=related:1K2T96xMwzoJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"S Kapoor, B Sturmberg, M Shaw","A review of publicly available energy data sets",2020,"Wattwatchers' My Energy …","wattwatchers.com.au","https://wattwatchers.com.au/wp-content/uploads/2020/07/ANU_literature_Review_of_Energy_Data_Sets.pdf","https://scholar.google.com/scholar?cites=14132790266847383306&as_sdt=2005&sciodt=2007&hl=en",453,"2022-05-04 15:31:42","PDF","","","",,,,,3,1.50,1,3,2,"1 Executive Summary With increasing levels of renewable energy powering our electricity system, data that tracks energy generation, distribution and consumption has never been …","https://wattwatchers.com.au/wp-content/uploads/2020/07/ANU_literature_Review_of_Energy_Data_Sets.pdf","https://scholar.google.com/scholar?q=related:Ck-JdN7BIcQJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
2,"DGG Kalogridis, MA Mustafa","Privacy in Smart Metering Systems",2015,"… and Security (WIFS), IEEE in 7th …","researchgate.net","https://www.researchgate.net/profile/Georgios-Kalogridis/publication/285220958_Tutorial_Privacy_in_Smart_Metering_Systems/links/565c704708ae1ef92981e311/Tutorial-Privacy-in-Smart-Metering-Systems.pdf","https://scholar.google.com/scholar?cites=1026960221385145072&as_sdt=2005&sciodt=2007&hl=en",454,"2022-05-04 15:31:42","PDF","","","",,,,,2,0.29,1,2,7,"Advisory companies To promote energy conservation and awareness Insurance companies To determine premiums based on unusual behaviors that might indicate illness Marketers …","https://www.researchgate.net/profile/Georgios-Kalogridis/publication/285220958_Tutorial_Privacy_in_Smart_Metering_Systems/links/565c704708ae1ef92981e311/Tutorial-Privacy-in-Smart-Metering-Systems.pdf","https://scholar.google.com/scholar?q=related:8DoeWuF-QA4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
8,"H Yang, L Cheng, MC Chuah","Evaluation of utility-privacy trade-offs of data manipulation techniques for smart metering",2016,"2016 IEEE conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7860526/","https://scholar.google.com/scholar?cites=9703522427785143628&as_sdt=2005&sciodt=2007&hl=en",455,"2022-05-04 15:31:42","","","","",,,,,8,1.33,3,3,6,"Nowadays, smart meters are capable of collecting, processing, storing, and reporting users' energy consumption data with high fidelity. While facilitating a wide variety of applications …","http://www.cse.lehigh.edu/~cheng/papers/CNSSecWorkshop.pdf","https://scholar.google.com/scholar?q=related:TGUrkjzWqYYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
18,"H Do, KS Cetin","Residential building energy consumption: a review of energy data availability, characteristics, and energy performance prediction methods",2018,"Current Sustainable/Renewable Energy Reports","Springer","https://link.springer.com/article/10.1007/s40518-018-0099-3","https://scholar.google.com/scholar?cites=12103303372156053542&as_sdt=2005&sciodt=2007&hl=en",456,"2022-05-04 15:31:42","","10.1007/s40518-018-0099-3","","",,,,,18,4.50,9,2,4,"… Dataport and NILMTK: a building data set designed for non-intrusive load monitoring. 2015 IE Global Conference on Signal and Information Processing (GlobalSIP). Orlando, FL 2015. …","","https://scholar.google.com/scholar?q=related:JigmekqS96cJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"Y Jia, N Batra, H Wang, K Whitehouse","Active collaborative sensing for energy breakdown",2019,"Proceedings of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3357384.3357929","https://scholar.google.com/scholar?cites=10752828465545167424&as_sdt=2005&sciodt=2007&hl=en",457,"2022-05-04 15:31:42","","10.1145/3357384.3357929","","",,,,,1,0.33,0,4,3,"… Nilmtk v0. 2: a nonintrusive load monitoring toolkit for large scale data sets: demo abstract. In … Dataport and NILMTK: A building data set designed for non-intrusive load monitoring. In …","https://dl.acm.org/doi/pdf/10.1145/3357384.3357929","https://scholar.google.com/scholar?q=related:QEKHu4S4OZUJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
35,"B Buddhahai, W Wongseree, P Rakkwamsuk","A non-intrusive load monitoring system using multi-label classification approach",2018,"Sustainable cities and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2210670717315366","https://scholar.google.com/scholar?cites=4816027147312538114&as_sdt=2005&sciodt=2007&hl=en",458,"2022-05-04 15:31:42","","","","",,,,,35,8.75,12,3,4,"This paper proposes an experimental design process for the application of energy disaggregation using multi-label classification. The classification approach has recently shown to be a …","","https://scholar.google.com/scholar?q=related:AqIzkCz31UIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"A COMINOLA","Modelling residential water consumers' behavior. From smart metered data to demand management",2017,"","politesi.polimi.it","https://www.politesi.polimi.it/bitstream/10589/130801/3/Cominola2016_phdDissertation.pdf","",459,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,1,5,"in italiano Proiezioni future mostrano che la domanda idrica nel settore residenziale è destinata ad aumentare nei prossimi decenni, sotto la pressione della crescita demografica, dell’…","https://www.politesi.polimi.it/bitstream/10589/130801/3/Cominola2016_phdDissertation.pdf","https://scholar.google.com/scholar?q=related:D4NL-hjQ0rAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
8,"C Krull, M Thiel, G Horton","Testing applicability of virtual stochastic sensors for non-intrusive appliance load monitoring",2018,"Electronic Notes in Theoretical Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1571066118300410","https://scholar.google.com/scholar?cites=16635885306289084683&as_sdt=2005&sciodt=2007&hl=en",460,"2022-05-04 15:31:42","","","","",,,,,8,2.00,3,3,4,"Non-intrusive appliance load monitoring (NIALM) aims at reconstructing the electricity consumption of household appliances based only on the cumulative consumption data collected …","https://www.sciencedirect.com/science/article/pii/S1571066118300410/pdf?md5=7dd580577b5fb50696c4721dbf625119&pid=1-s2.0-S1571066118300410-main.pdf","https://scholar.google.com/scholar?q=related:C1mAnYuJ3uYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
